"ID.Cell.per.Trip","Area","Site","Year","Total.Angler.Hours","Grid.Cell.ID","Barred Sand Bass","Bat Ray","Bigmouth Sole","Black Rockfish","Black-and-Yellow Rockfish","Blacksmith","Blue Rockfish","Bocaccio","Brown Rockfish","Buffalo Sculpin","Bull Sculpin","Cabezon","Calico Rockfish","California Halibut","California Lizardfish","California Scorpionfish","California Sheephead","Canary Rockfish","Chilipepper Rockfish","China Rockfish","Chinook Salmon","Common Thresher Shark","Copper Rockfish","Deacon Rockfish","Fantail Sole","Freckled Rockfish","Garibaldi","Giant Sea Bass","Gopher Rockfish","Grass Rockfish","Halfmoon","Honeycomb Rockfish","Jack Mackerel","Jack Smelt","Kelp Bass","Kelp Greenling","Kelp Rockfish","Lingcod","Longfin Sanddab","Mackerel (Family Scombridae)","Northern Anchovy","Ocean Whitefish","Olive or Yellowtail Rockfish","Olive Rockfish","Opaleye","Pacific  (Chub) Mackerel","Pacific Barracuda","Pacific Bonito","Pacific Halibut","Pacific Sanddab","Pacific Sardine","Painted Greenling","Pelagic Stingray","Petrale Sole","Pile Perch","Quillback Rockfish","Rock Greenling","Rock Sole","Rock Wrasse","Rosy Rockfish","Rubberlip Seaperch","Salema","Sand Sole","Sanddab spp.","Sarcastic Fringehead","Sargo","Scalyhead Sculpin","Senorita","Sharpnose Surfperch","Silversides (Family Atherinopsidae)","Soupfin Shark","Speckled Sanddab","Spiny Dogfish","Squarespot Rockfish","Starry Rockfish","Starry Skate","Striped Seaperch","Tiger Rockfish","Top smelt","Treefish","Tubesnout","UnID Blue Rockfish","Unknown","Unknown rockfish","Vermilion Rockfish","White Croaker","White Seabass","Widow Rockfish","Wolf Eel","Yelloweye Rockfish","Yellowfin Croaker","Yellowtail Jack","Yellowtail Rockfish","Total"
"PLR10230714","Point Lobos","REF",2007,6.7191688,"PL14",0,0,0,0,0,0,1.9347631212956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67890278333237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446483797222061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148827932407354,0,0,0,0,0,0,0,0,5.20897763425738
"PLR10250714","Point Lobos","REF",2007,4.58,"PL14",0,0,0,0.218340611353712,0,0,3.49344978165939,0,0,0,0,0.218340611353712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05676855895197,0,0,0,0,0,0,0,0.218340611353712,0,0,0,0,0,0,2.40174672489083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60698689956332
"PLR10250715","Point Lobos","REF",2007,4.69,"PL15",0,0,0,0,0,0,5.33049040511727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60980810234541,0,0,0,0,0,0,0.213219616204691,0,0.213219616204691,0,0,0,0,0,1.27931769722814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6460554371002
"SPM07251906","Stewarts Point","MPA",2019,8.1,"SP06",0,0,0,3.33333333333333,0,0,19.8765432098765,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0,0.123456790123457,0,0,0.123456790123457,10,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617283950617284,0,0,0,0,0.864197530864198,0,0,0.37037037037037,38.0246913580247
"SPM07251908","Stewarts Point","MPA",2019,10.433333333,"SP08",0,0,0,5.17571885000561,0,0,5.36741214074656,0,0,0,0,0,0,0,0,0,0,0.575079872222846,0,0.479233226852372,0,0,0.67092651759332,9.00958466482459,0,0,0,0,1.24600638981617,0,0,0,0,0,0,0,0,0.575079872222846,0,0,0,0,0,1.05431309907522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67092651759332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575079872222846,0,0,0,0,0.191693290740949,0,0,1.43769968055711,27.0287539944738
"SPM07261901","Stewarts Point","MPA",2019,9.108333334,"SP01",0,0,0,0,0,0,0.768526989879705,0,0,0,0,0,0,0,0,0,0,0.768526989879705,0,0,0,0,1.86642268970786,2.96431838953601,0,0,0,0,1.4272644097766,0,0,0,0,0,0,0.109789569982815,0,1.4272644097766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548947849914075,0,0,0,0,0,0,0,0.21957913996563,10.100640438419
"SPM07261909","Stewarts Point","MPA",2019,9,"SP09",0,0,0,1.66666666666667,0,0,4.88888888888889,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,1.66666666666667,0,0,0.111111111111111,2.11111111111111,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0.222222222222222,0,0.222222222222222,0,0,0,0,0,1.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0.222222222222222,18.8888888888889
"SPM07271903","Stewarts Point","MPA",2019,8.55,"SP03",0,0,0,3.04093567251462,0,0,10.5263157894737,0,0,0,0,0.116959064327485,0,0,0,0,0,0.233918128654971,0,1.05263157894737,0,0,1.98830409356725,9.35672514619883,0,0,0,0,3.04093567251462,0,0,0,0,0,0,0.116959064327485,0,0.584795321637427,0,0,0,0,0,3.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0.467836257309941,0,0,0,34.9707602339181
"SPM07271904","Stewarts Point","MPA",2019,8.733333332,"SP04",0,0,0,0.458015267245498,0,0,2.74809160347299,0,0.114503816811375,0,0,0,0,0,0,0,0,2.40458015303887,0,1.25954198492512,0,0,1.3740458017365,16.8320610712721,0,0,0,0,1.25954198492512,0,0,0,0,0,0,0.229007633622749,0,0.687022900868248,0,0,0,0,0,2.29007633622749,0,0,0,0,0,0,0,0,0,0,0,0.343511450434124,0,0,0,0.229007633622749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83206106898199,0,0,0,0,1.03053435130237,0,0,3.77862595477536,36.8702290132626
"SPM08112007","Stewarts Point","MPA",2020,4.45,"SP07",0,0,0,0.224719101123595,0,0,15.2808988764045,0,0,0,0,0,0,0,0,0,0,2.02247191011236,0,0.898876404494382,0,0,0,8.08988764044944,0,0,0,0,2.92134831460674,0,0,0,0,0,0,0,0,0.898876404494382,0,0,0,0,0,1.79775280898876,0,0,0,0,0,0,0,0,0,0,0,0.449438202247191,0,0,0,0.449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898876404494382,0,0,0,0,0.449438202247191,0,0,2.69662921348315,37.0786516853933
"SPM08112008","Stewarts Point","MPA",2020,4.466666666,"SP08",0,0,0,0.22388059704834,0,0,8.28358209078859,0,0,0,0,0,0,0,0,0,0,2.01492537343506,0,0.447761194096681,0,0,0.671641791145021,11.6417910465137,0,0,0,0,2.46268656753174,0,0,0,0,0,0,0,0,0.671641791145021,0,0,0,0,0,1.34328358229004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34328358229004,0,0,0,0,0,0,0,2.01492537343506,31.1194029897193
"SPM08122003","Stewarts Point","MPA",2020,6.71,"SP03",0,0,0,2.53353204172876,0,0,24.441132637854,0,0,0,0,0.14903129657228,0,0,0,0,0,0,0,0.596125186289121,0,0,0.596125186289121,7.89865871833085,0,0,0,0,2.08643815201192,0,0,0,0,0,0,0.14903129657228,0,0.29806259314456,0,0,0,0,0,0.745156482861401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447093889716841,0,0,0,0,0,0,0,0.29806259314456,40.2384500745156
"SPM08142002","Stewarts Point","MPA",2020,4.3,"SP02",0,0,0,0.232558139534884,0,0,6.74418604651163,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0.465116279069767,0,0,2.55813953488372,23.953488372093,0,0,0,0,0.930232558139535,0,0,0,0,0,0,0.232558139534884,0,1.62790697674419,0,0,0,0,0,0.697674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02325581395349,0,0,0,0,0,0,0,1.86046511627907,44.6511627906977
"SPM08142005","Stewarts Point","MPA",2020,4.433333333,"SP05",0,0,0,0.225563909791396,0,0,7.89473684269885,0,0,0,0,0,0,0,0,0,0,2.93233082728814,0,0.225563909791396,0,0,0.902255639165583,11.954887218944,0,0,0,0,2.03007518812256,0,0,0,0,0,0,0.225563909791396,0,0.902255639165583,0,0,0,0,0,1.35338345874837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225563909791396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902255639165583,0,0,0,0,0,0,0,1.12781954895698,30.9022556414212
"SPM08201906","Stewarts Point","MPA",2019,8.833333334,"SP06",0,0,0,3.28301886767675,0,0,25.811320752769,0,0,0,0,0,0,0,0,0,0,0,0,0.226415094322535,0,0,0.113207547161267,2.94339622619295,0,0,0,0,1.58490566025774,0,0,0,0,0,0,0,0,0.226415094322535,0,0,0,0,0,3.28301886767675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339622641483802,0,0,0,0,0,0,0,1.47169811309648,39.2830188649598
"SPM08201908","Stewarts Point","MPA",2019,8.916666666,"SP08",0,0,0,0.897196261749323,0,0,24.3364485999504,0,0,0,0,0,0,0,0,0,0,1.45794392534265,0,0.224299065437331,0,0,0.672897196311992,6.95327102855725,0,0,0,0,2.01869158893598,0,0,0,0,0,0,0.336448598155996,0,0.560747663593327,0,0,0,0,0,2.01869158893598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12149532718665,0,0,0,0,0.112149532718665,0,0,0.785046729030658,41.4953271059062
"SPM08231905","Stewarts Point","MPA",2019,8.966666667,"SP05",0,0,0,0,0,0,19.1821561331159,0,0.111524163564627,0,0,0,0,0,0,0,0,0.669144981387764,0,0.111524163564627,0,0,0.334572490693882,23.9776951663949,0,0,0,0,0.334572490693882,0,0,0,0,0,0,0,0,0.223048327129255,0,0,0,0,0,0.111524163564627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111524163564627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446096654258509,0,0,0,0,0.446096654258509,0,0,0.223048327129255,46.2825278793203
"SPM08231906","Stewarts Point","MPA",2019,8.366666666,"SP06",0,0,0,0.597609561800606,0,0,8.36653386520849,0,0,0,0,0,0,0,0,0,0,0.478087649440485,0,0.597609561800606,0,0,0.119521912360121,5.6175298809257,0,0,0,0,1.43426294832146,0,0,0,0,0,0,0,0,0.239043824720243,0,0,0,0,0,1.31474103596133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239043824720243,0,0,0,0,0.358565737080364,0,0,0,19.3625498023396
"SPM08251907","Stewarts Point","MPA",2019,8.816666667,"SP07",0,0,0,0.453686200360919,0,0,16.5595463131736,0,0,0,0,0,0,0,0,0,0,0.340264650270689,0,0.680529300541379,0,0,0.680529300541379,10.3213610582109,0,0,0,0,1.70132325135345,0,0,0,0,0,0,0.11342155009023,0,0.340264650270689,0,0,0,0,0,3.51606805279712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11342155009023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340264650270689,0,0,0,0,0,0,0,0.22684310018046,35.3875236281517
"SPM08251909","Stewarts Point","MPA",2019,8.916666666,"SP09",0,0,0,0.560747663593327,0,0,27.476635516073,0,0,0,0,0,0,0,0,0,0,0.112149532718665,0,1.45794392534265,0,0,0,5.04672897233994,0,0,0,0,2.69158878524797,0,0,0,0,0,0,0,0,0.112149532718665,0,0,0,0,0,1.68224299077998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672897196311992,0,0,0,0,0,0,0,0.448598130874661,40.2616822460009
"SPM08281805","Stewarts Point","MPA",2018,6.733333333,"SP05",0,0,0,0,0,0,5.49504950522253,0,0.148514851492501,0,0,0,0,0,0,0,0,0.742574257462504,0,0.148514851492501,0,0,0.297029702985001,20.9405940604426,0,0,0,0,0.148514851492501,0,0,0,0,0,0,0,0,1.18811881194001,0,0,0,0,0,2.22772277238751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742574257462504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594059405970003,0,0,0,0,0.297029702985001,0,0,2.22772277238751,35.1980198037227
"SPM08281807","Stewarts Point","MPA",2018,7.65,"SP07",0,0,0,1.04575163398693,0,0,15.1633986928105,0,0,0,0,0,0,0,0,0,0,0.65359477124183,0,0.261437908496732,0,0,0.261437908496732,20,0,0,0,0,1.69934640522876,0,0,0,0,0,0,0,0,1.04575163398693,0,0,0,0,0,4.57516339869281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65359477124183,0,0,0,0,0.784313725490196,0,0,0.392156862745098,46.6666666666667
"SPM08291802","Stewarts Point","MPA",2018,9.683333332,"SP02",0,0,0,0.516351118831856,0,0,8.88123924390792,0,0,0,0,0,0,0,0,0,0,0.826161790130969,0,0.826161790130969,0,0,1.23924268519645,19.6213425156105,0,0,0,0,1.34251290896282,0,0,0,0,0,0,0.309810671299113,0,0.516351118831856,0,0,0,0,0,1.23924268519645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103270223766371,0,0,0,0,0.309810671299113,0,0,1.4457831327292,37.1772805558936
"SPM08291807","Stewarts Point","MPA",2018,7.425,"SP07",0,0,0,0.269360269360269,0,0,1.21212121212121,0,0.134680134680135,0,0,0,0,0,0,0,0,0.269360269360269,0,0.134680134680135,0,0,0.538720538720539,3.90572390572391,0,0,0,0,2.02020202020202,0,0,0,0,0,0,0,0,0.269360269360269,0,0,0,0,0,1.21212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269360269360269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134680134680135,0,0,0,0,0.673400673400673,0,0,0.808080808080808,11.8518518518519
"SPM08301806","Stewarts Point","MPA",2018,8.7,"SP06",0,0,0,7.47126436781609,0,0,11.1494252873563,0,0,0,0,0.229885057471264,0,0,0,0,0,1.03448275862069,0,0.114942528735632,0.114942528735632,0,0.459770114942529,6.09195402298851,0,0,0,0,1.03448275862069,0,0,0,0,0,0,0.229885057471264,0,0.344827586206897,0,0,0,0,0,2.98850574712644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0.574712643678161,0,0,1.83908045977012,34.0229885057471
"SPM08301809","Stewarts Point","MPA",2018,8.966666667,"SP09",0,0,0,3.79182156119733,0,0,13.2713754641907,0,0,0,0,0,0,0,0,0,0,0,0,1.33828996277553,0,0,0,2.34200743485717,0,0,0,0,2.34200743485717,0,0,0,0,0,0,0.334572490693882,0,0.334572490693882,0,0,0,0,0,6.46840148674839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111524163564627,0,0,0,0,0,0,0,0.111524163564627,30.4460966531433
"SPM09092002","Stewarts Point","MPA",2020,4.35,"SP02",0,0,0,0.459770114942529,0,0,4.59770114942529,0,0.229885057471264,0,0,0,0,0,0,0,0,2.29885057471264,0,0.229885057471264,0,0,1.37931034482759,6.89655172413793,0,0,0,0,1.83908045977012,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,1.83908045977012,0,0,0,0,0,0,0,0,0,0,0,0.229885057471264,0,0,0,0.229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37931034482759,0,0,0,0,0,0,0,7.81609195402299,30.1149425287356
"SPM09092003","Stewarts Point","MPA",2020,4.5,"SP03",0,0,0,2,0,0,8.44444444444444,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0.222222222222222,0,0,0.888888888888889,10.2222222222222,0,0,0,0,1.77777777777778,0,0,0,0,0,0,0.222222222222222,0,0.666666666666667,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,7.11111111111111,40.4444444444444
"SPM09102001","Stewarts Point","MPA",2020,4.383333333,"SP01",0,0,0,2.05323193931964,0,0,7.7566539929853,0,0,0,0,0,0,0,0,0,0,4.3346007607859,0,0,0,0,1.36882129287976,11.1787072251847,0,0,0,0,0.684410646439879,0,0,0,0,0,0,0.228136882146626,0,2.28136882146626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228136882146626,0,0,0,0,0,0,0,0.912547528586506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912547528586506,0,0,0,0,0,0,0,5.47528517151903,37.4144486720467
"SPM09102005","Stewarts Point","MPA",2020,4.625,"SP05",0,0,0,0.216216216216216,0,0,7.56756756756757,0,0,0,0,0,0,0,0,0,0,0.864864864864865,0,1.08108108108108,0,0,0.216216216216216,11.6756756756757,0,0,0,0,0.864864864864865,0,0,0,0,0,0,0,0,0.648648648648649,0,0,0,0,0,0.216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432432432432432,0,0,0,0,0.648648648648649,0,0,5.18918918918919,29.8378378378378
"SPM09181803","Stewarts Point","MPA",2018,9.6,"SP03",0,0,0,2.60416666666667,0,0,9.89583333333333,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0.9375,0,0,0.729166666666667,14.0625,0,0,0,0,1.35416666666667,0,0,0,0,0,0,0.625,0,0.9375,0,0,0,0,0,2.60416666666667,0,0,0,0,0,0,0,0,0,0,0,0.104166666666667,0,0,0,0.104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729166666666667,0,0,0,0,0.104166666666667,0,0,1.35416666666667,36.9791666666667
"SPM09181808","Stewarts Point","MPA",2018,9.366666667,"SP08",0,0,0,0.747330960827497,0,0,10.3558718857525,0,0,0,0,0.1067615658325,0,0,0,0,0,1.067615658325,0,0.533807829162498,0,0,0.213523131664999,7.15302491077747,0,0,0,0,1.81494661915249,0,0,0,0,0,0,0.320284697497499,0,0.747330960827497,0,0,0,0,0,1.1743772241575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533807829162498,0,0,0,0,0,0,0,1.28113878999,26.0498220631299
"SPM09201802","Stewarts Point","MPA",2018,8.725,"SP02",0,0,0,0.802292263610315,0,0,7.79369627507163,0,0,0,0,0,0,0,0,0,0,2.86532951289398,0,0.458452722063037,0,0,1.26074498567335,17.5358166189112,0,0,0,0,0.458452722063037,0,0,0,0,0,0,0.229226361031519,0,0.802292263610315,0,0,0,0,0,1.48997134670487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114613180515759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14613180515759,0,0,0,0,0.458452722063037,0,0,1.14613180515759,36.5616045845272
"SPM09201804","Stewarts Point","MPA",2018,8.616666666,"SP04",0,0,0,0.116054158616329,0,0,5.45454545496747,0,0.464216634465317,0,0,0,0,0,0,0,0,1.50870406201228,0,0.348162475848987,0,0,1.39264990339595,19.9613152820086,0,0,0,0,0.464216634465317,0,0,0,0,0,0,0.232108317232658,0,1.16054158616329,0,0,0,0,0,2.08897485509392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464216634465317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812379110314304,0,0,0,0,0.232108317232658,0,0,2.66924564817557,37.369439074458
"SPM09211805","Stewarts Point","MPA",2018,7.083333334,"SP05",0,0,0,0.141176470574948,0,0,2.25882352919917,0,0,0,0,0,0,0,0,0,0,1.69411764689938,0,0.705882352874741,0,0,0.988235294024637,14.8235294103696,0,0,0,0,1.69411764689938,0,0,0,0,0,0,0,0,0.423529411724844,0,0,0,0,0,1.69411764689938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27058823517453,0,0,0,0,0.988235294024637,0,0,1.12941176459958,27.8117647032648
"SPM09211806","Stewarts Point","MPA",2018,7.333333334,"SP06",0,0,0,0.954545454458678,0,0,3.40909090878099,0,0,0,0,0,0,0,0,0,0,0.272727272702479,0,0.272727272702479,0,0,0.13636363635124,12.9545454533678,0,0,0,0,1.49999999986364,0,0,0,0,0,0,0,0,0.545454545404959,0,0,0,0,0,1.22727272716116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636363635124,0,0,0,0,0.409090909053719,0,0,0.954545454458678,22.772727270657
"SPM09261704","Stewarts Point","MPA",2017,2.89,"SP04",0,0,0,0,0,0,1.3840830449827,0,0,0,0,0,0,0,0,0,0,1.73010380622837,0,0,0,0,1.73010380622837,10.0346020761246,0,0,0,0,0.346020761245675,0,0,0,0,0,0,0,0,1.73010380622837,0,0,0,0,0,0.692041522491349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03806228373702,0,0,0,0,0,0,0,3.46020761245675,22.1453287197232
"SPM09281705","Stewarts Point","MPA",2017,2.737777778,"SP05",0,0,0,0,0,0,1.46103896092037,0,0,0,0,0,0,0,0,0,0,0.365259740230093,0,0.730519480460185,0,0,0.730519480460185,26.2987012965667,0,0,0,0,1.09577922069028,0,0,0,0,0,0,0,0,0.365259740230093,0,0,0,0,0,2.19155844138056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365259740230093,0,0,0,0,0,0,0,1.82629870115046,35.430194802319
"SPM09281709","Stewarts Point","MPA",2017,3.812777778,"SP09",0,0,0,3.40958764368879,0.262275972591445,0,7.86827917774336,0,0,0,0,0,0,0,0,0,0,0,0,0.262275972591445,0,0,0,0,0,0,0,0,5.7700713970118,0,0,0,0,0,0,1.04910389036578,0,0.262275972591445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8838700265841
"SPR07251913","Stewarts Point","REF",2019,11.683333334,"SP13",0,0,0,0.256776034222153,0,0,2.31098430799937,0,0,0,0,0,0,0,0,0,0,0.684736091259074,0,0.941512125481226,0,0,0.0855920114073842,2.39657631940676,0,0,0,0,0.599144079851689,0,0,0,0,0,0,0.256776034222153,0,0,0,0,0,0,0,0.256776034222153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684736091259074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855920114073842,0,0.171184022814768,0,0,0.427960057036921,9.15834522059011
"SPR07261914","Stewarts Point","REF",2019,9.516666667,"SP14",0,0,0,0.945709281928347,0,0,3.88791593681654,0,0,0,0,0,0,0,0,0,0,0.210157618206299,0,0.840630472825197,0,0,0,1.78633975475354,0,0,0,0,0.315236427309449,0,0,0,0,0,0,0.210157618206299,0,0.210157618206299,0,0,0,0,0,0.945709281928347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10507880910315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210157618206299,0,0,0.10507880910315,0,0.10507880910315,0,0,0,9.87740805569606
"SPR07261919","Stewarts Point","REF",2019,8.816666667,"SP19",0,0,0,1.02079395081207,0,0,3.62948960288735,0,0.11342155009023,0,0,0,0,0,0,0,0,0.340264650270689,0,0,0,0,0,1.58790170126322,0,0,0,0,1.47448015117299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793950850631609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11342155009023,0,0,0,0,0,9.07372400721838
"SPR07271912","Stewarts Point","REF",2019,8.666666666,"SP12",0,0,0,0.692307692360947,0,0,4.38461538495266,0,0,0,0,0.115384615393491,0,0,0,0,0,2.30769230786982,0,0.115384615393491,0,0,0,3.69230769259172,0,0,0,0,0.692307692360947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346153846180473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769230786982,0,0,0,0,0.115384615393491,0,0,0.346153846180473,13.0384615394645
"SPR07271920","Stewarts Point","REF",2019,8.916666667,"SP20",0,0,0,0.560747663530439,0,0,1.45794392517914,0,0,0,0,0.224299065412176,0,0,0,0,0,0,0,0.336448598118264,0,0,0.112149532706088,0.785046728942615,0,0,0,0,1.34579439247305,0,0,0,0,0,0,0,0,0.112149532706088,0,0,0,0,0,0.224299065412176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448598130824352,5.60747663530439
